"species","site","presence_absence","abundance"
"Sinapis_arvensis","TF09",1,19
"Sinapis_arvensis","TF10",1,25
"Sinapis_arvensis","TF11",1,23
"Sinapis_arvensis","TF14",1,22
"Sinapis_arvensis","TF15",1,22
"Sinapis_arvensis","TF16",1,19
"Sinapis_arvensis","TF19",1,13
"Sinapis_arvensis","TF20",1,25
"Sinapis_arvensis","TF25",1,20
"Sinapis_arvensis","TF26",1,15
"Sinapis_arvensis","TF28",1,15
"Sinapis_arvensis","TF29",1,18
"Sinapis_arvensis","TF30",1,25
"Sinapis_arvensis","TF31",1,25
"Sinapis_arvensis","TF33",1,21
"Sinapis_arvensis","TF35",1,23
"Sinapis_arvensis","TF39",1,22
"Sinapis_arvensis","TF40",1,25
"Sinapis_arvensis","TF41",1,25
"Sinapis_arvensis","TF43",1,8
"Sinapis_arvensis","TF44",1,7
"Sinapis_arvensis","TF45",1,25
"Sinapis_arvensis","TF46",1,17
"Sinapis_arvensis","TF48",1,24
"Sinapis_arvensis","TF49",1,13
"Sinapis_arvensis","TF50",1,25
"Sinapis_arvensis","TF51",1,25
"Sinapis_arvensis","TF52",1,16
"Sinapis_arvensis","TF55",1,8
"Sinapis_arvensis","TF56",1,16
"Sinapis_arvensis","TF57",1,13
"Sinapis_arvensis","TF60",1,23
"Sinapis_arvensis","TF61",1,25
"Sinapis_arvensis","TF62",1,25
"Sinapis_arvensis","TF63",1,12
"Sinapis_arvensis","TF64",1,4
"Sinapis_arvensis","TF70",1,22
"Sinapis_arvensis","TF71",1,23
"Sinapis_arvensis","TF72",1,16
"Sinapis_arvensis","TF73",1,19
"Sinapis_arvensis","TF74",1,13
"Sinapis_arvensis","TF80",1,21
"Sinapis_arvensis","TF81",1,24
"Sinapis_arvensis","TF82",1,18
"Sinapis_arvensis","TF83",1,22
"Sinapis_arvensis","TF84",1,13
"Sinapis_arvensis","TF90",1,23
"Sinapis_arvensis","TF91",1,18
"Sinapis_arvensis","TF92",1,24
"Sinapis_arvensis","TF93",1,19
"Sinapis_arvensis","TF94",1,10
"Sinapis_arvensis","TG00",1,23
"Sinapis_arvensis","TG01",1,22
"Sinapis_arvensis","TG02",1,24
"Sinapis_arvensis","TG03",1,16
"Sinapis_arvensis","TG04",1,14
"Sinapis_arvensis","TG10",1,25
"Sinapis_arvensis","TG11",1,21
"Sinapis_arvensis","TG12",1,18
"Sinapis_arvensis","TG13",1,21
"Sinapis_arvensis","TG14",1,10
"Sinapis_arvensis","TG20",1,24
"Sinapis_arvensis","TG21",1,21
"Sinapis_arvensis","TG22",1,23
"Sinapis_arvensis","TG23",1,23
"Sinapis_arvensis","TG24",1,5
"Sinapis_arvensis","TG30",1,25
"Sinapis_arvensis","TG31",1,21
"Sinapis_arvensis","TG32",1,17
"Sinapis_arvensis","TG33",1,11
"Sinapis_arvensis","TG40",1,21
"Sinapis_arvensis","TG41",1,24
"Sinapis_arvensis","TG42",1,12
"Sinapis_arvensis","TG50",1,8
"Sinapis_arvensis","TG51",1,6
"Sinapis_arvensis","TL01",1,25
"Sinapis_arvensis","TL02",1,25
"Sinapis_arvensis","TL03",1,25
"Sinapis_arvensis","TL04",1,25
"Sinapis_arvensis","TL05",1,25
"Sinapis_arvensis","TL06",1,25
"Sinapis_arvensis","TL07",1,25
"Sinapis_arvensis","TL08",1,12
"Sinapis_arvensis","TL09",1,17
"Sinapis_arvensis","TL11",1,25
"Sinapis_arvensis","TL12",1,25
"Sinapis_arvensis","TL13",1,25
"Sinapis_arvensis","TL14",1,25
"Sinapis_arvensis","TL15",1,25
"Sinapis_arvensis","TL16",1,25
"Sinapis_arvensis","TL17",1,25
"Sinapis_arvensis","TL18",1,24
"Sinapis_arvensis","TL19",1,25
"Sinapis_arvensis","TL23",1,25
"Sinapis_arvensis","TL24",1,25
"Sinapis_arvensis","TL25",1,23
"Sinapis_arvensis","TL26",1,25
"Sinapis_arvensis","TL27",1,25
"Sinapis_arvensis","TL28",1,24
"Sinapis_arvensis","TL29",1,25
"Sinapis_arvensis","TL33",1,25
"Sinapis_arvensis","TL34",1,20
"Sinapis_arvensis","TL35",1,24
"Sinapis_arvensis","TL36",1,23
"Sinapis_arvensis","TL37",1,25
"Sinapis_arvensis","TL38",1,25
"Sinapis_arvensis","TL39",1,25
"Sinapis_arvensis","TL41",1,25
"Sinapis_arvensis","TL43",1,24
"Sinapis_arvensis","TL44",1,24
"Sinapis_arvensis","TL45",1,25
"Sinapis_arvensis","TL46",1,25
"Sinapis_arvensis","TL47",1,25
"Sinapis_arvensis","TL48",1,25
"Sinapis_arvensis","TL49",1,25
"Sinapis_arvensis","TL54",1,19
"Sinapis_arvensis","TL55",1,22
"Sinapis_arvensis","TL56",1,24
"Sinapis_arvensis","TL57",1,25
"Sinapis_arvensis","TL58",1,25
"Sinapis_arvensis","TL59",1,24
"Sinapis_arvensis","TL61",1,15
"Sinapis_arvensis","TL64",1,17
"Sinapis_arvensis","TL65",1,18
"Sinapis_arvensis","TL66",1,21
"Sinapis_arvensis","TL67",1,24
"Sinapis_arvensis","TL68",1,25
"Sinapis_arvensis","TL69",1,25
"Sinapis_arvensis","TL71",1,12
"Sinapis_arvensis","TL72",1,17
"Sinapis_arvensis","TL75",1,24
"Sinapis_arvensis","TL76",1,17
"Sinapis_arvensis","TL77",1,19
"Sinapis_arvensis","TL78",1,19
"Sinapis_arvensis","TL79",1,23
"Sinapis_arvensis","TL80",1,23
"Sinapis_arvensis","TL81",1,22
"Sinapis_arvensis","TL82",1,20
"Sinapis_arvensis","TL83",1,21
"Sinapis_arvensis","TL84",1,25
"Sinapis_arvensis","TL85",1,23
"Sinapis_arvensis","TL88",1,13
"Sinapis_arvensis","TL89",1,13
"Sinapis_arvensis","TL90",1,23
"Sinapis_arvensis","TL91",1,25
"Sinapis_arvensis","TL92",1,23
"Sinapis_arvensis","TL93",1,14
"Sinapis_arvensis","TL95",1,22
"Sinapis_arvensis","TL97",1,15
"Sinapis_arvensis","TL98",1,14
"Sinapis_arvensis","TL99",1,21
"Sinapis_arvensis","TM00",1,10
"Sinapis_arvensis","TM01",1,17
"Sinapis_arvensis","TM02",1,24
"Sinapis_arvensis","TM03",1,16
"Sinapis_arvensis","TM04",1,21
"Sinapis_arvensis","TM05",1,19
"Sinapis_arvensis","TM07",1,23
"Sinapis_arvensis","TM08",1,24
"Sinapis_arvensis","TM09",1,24
"Sinapis_arvensis","TM11",1,19
"Sinapis_arvensis","TM12",1,24
"Sinapis_arvensis","TM13",1,17
"Sinapis_arvensis","TM14",1,9
"Sinapis_arvensis","TM15",1,18
"Sinapis_arvensis","TM17",1,20
"Sinapis_arvensis","TM18",1,24
"Sinapis_arvensis","TM19",1,25
"Sinapis_arvensis","TM21",1,4
"Sinapis_arvensis","TM22",1,14
"Sinapis_arvensis","TM23",1,13
"Sinapis_arvensis","TM24",1,7
"Sinapis_arvensis","TM25",1,17
"Sinapis_arvensis","TM28",1,23
"Sinapis_arvensis","TM29",1,24
"Sinapis_arvensis","TM33",1,7
"Sinapis_arvensis","TM36",1,20
"Sinapis_arvensis","TM37",1,21
"Sinapis_arvensis","TM38",1,21
"Sinapis_arvensis","TM39",1,23
"Sinapis_arvensis","TM46",1,13
"Sinapis_arvensis","TM48",1,23
"Sinapis_arvensis","TM49",1,19
"Sinapis_arvensis","TM58",1,9
"Sinapis_arvensis","TM59",1,14
"Sinapis_arvensis","TQ04",1,10
"Sinapis_arvensis","TQ08",1,24
"Sinapis_arvensis","TQ09",1,25
"Sinapis_arvensis","TQ14",1,12
"Sinapis_arvensis","TQ15",1,21
"Sinapis_arvensis","TQ17",1,23
"Sinapis_arvensis","TQ25",1,25
"Sinapis_arvensis","TQ37",1,22
"Sinapis_arvensis","TQ38",1,25
"Sinapis_arvensis","TQ41",1,25
"Sinapis_arvensis","TQ44",1,23
"Sinapis_arvensis","TQ45",1,20
"Sinapis_arvensis","TQ46",1,23
"Sinapis_arvensis","TQ48",1,23
"Sinapis_arvensis","TQ49",1,22
"Sinapis_arvensis","TQ53",1,24
"Sinapis_arvensis","TQ54",1,25
"Sinapis_arvensis","TQ55",1,24
"Sinapis_arvensis","TQ56",1,25
"Sinapis_arvensis","TQ57",1,24
"Sinapis_arvensis","TQ58",1,25
"Sinapis_arvensis","TQ63",1,20
"Sinapis_arvensis","TQ64",1,23
"Sinapis_arvensis","TQ65",1,24
"Sinapis_arvensis","TQ66",1,25
"Sinapis_arvensis","TQ67",1,22
"Sinapis_arvensis","TQ72",1,24
"Sinapis_arvensis","TQ73",1,20
"Sinapis_arvensis","TQ74",1,25
"Sinapis_arvensis","TQ75",1,24
"Sinapis_arvensis","TQ76",1,25
"Sinapis_arvensis","TQ77",1,22
"Sinapis_arvensis","TQ82",1,22
"Sinapis_arvensis","TQ83",1,23
"Sinapis_arvensis","TQ84",1,24
"Sinapis_arvensis","TQ85",1,24
"Sinapis_arvensis","TQ86",1,23
"Sinapis_arvensis","TQ87",1,15
"Sinapis_arvensis","TQ92",1,25
"Sinapis_arvensis","TQ93",1,23
"Sinapis_arvensis","TQ94",1,25
"Sinapis_arvensis","TQ95",1,25
"Sinapis_arvensis","TQ96",1,20
"Sinapis_arvensis","TQ97",1,13
"Sinapis_arvensis","TR01",1,8
"Sinapis_arvensis","TR02",1,24
"Sinapis_arvensis","TR03",1,25
"Sinapis_arvensis","TR04",1,24
"Sinapis_arvensis","TR05",1,23
"Sinapis_arvensis","TR06",1,20
"Sinapis_arvensis","TR07",1,4
"Sinapis_arvensis","TR12",1,1
"Sinapis_arvensis","TR13",1,18
"Sinapis_arvensis","TR14",1,23
"Sinapis_arvensis","TR15",1,25
"Sinapis_arvensis","TR16",1,23
"Sinapis_arvensis","TR23",1,9
"Sinapis_arvensis","TR24",1,25
"Sinapis_arvensis","TR25",1,25
"Sinapis_arvensis","TR26",1,25
"Sinapis_arvensis","TR33",1,1
"Sinapis_arvensis","TR34",1,19
"Sinapis_arvensis","TR35",1,19
"Sinapis_arvensis","TR36",1,20
"Sinapis_arvensis","TR37",1,4
"Sinapis_arvensis","TR46",1,1
"Sinapis_arvensis","W99",1,7
"Sinapis_arvensis","WA50",1,5
"Sinapis_arvensis","WV27",1,6
"Sinapis_arvensis","WV28",1,1
"Sinapis_arvensis","WV37",1,5
"Sinapis_arvensis","WV38",1,8
"Sinapis_arvensis","WV47",1,3
"Sinapis_arvensis","X79",1,3
"Sonchus_asper","C50",1,4
"Sonchus_asper","C73",1,7
"Sonchus_asper","C83",1,9
"Sonchus_asper","C84",1,3
"Sonchus_asper","C90",1,4
"Sonchus_asper","C91",1,8
"Sonchus_asper","C94",1,8
"Sonchus_asper","D00",1,6
"Sonchus_asper","D01",1,6
"Sonchus_asper","D03",1,6
"Sonchus_asper","D04",1,8
"Sonchus_asper","D10",1,11
"Sonchus_asper","D11",1,9
"Sonchus_asper","D13",1,6
"Sonchus_asper","D14",1,6
"Sonchus_asper","D21",1,7
"Sonchus_asper","D22",1,8
"Sonchus_asper","D23",1,7
"Sonchus_asper","D30",1,9
"Sonchus_asper","D31",1,6
"Sonchus_asper","D40",1,4
"Sonchus_asper","H03",1,9
"Sonchus_asper","H04",1,18
"Sonchus_asper","H05",1,19
"Sonchus_asper","H13",1,14
"Sonchus_asper","H14",1,21
"Sonchus_asper","H15",1,19
"Sonchus_asper","H16",1,20
"Sonchus_asper","H23",1,20
"Sonchus_asper","H24",1,20
"Sonchus_asper","H28",1,6
"Sonchus_asper","H32",1,20
"Sonchus_asper","H33",1,15
"Sonchus_asper","H42",1,19
"Sonchus_asper","H79",1,2
"Sonchus_asper","H84",1,12
"Sonchus_asper","H89",1,5
"Sonchus_asper","H94",1,10
"Sonchus_asper","H96",1,8
"Sonchus_asper","H97",1,3
"Sonchus_asper","H98",1,7
"Sonchus_asper","H99",1,7
"Sonchus_asper","HT93",1,1
"Sonchus_asper","HU37",1,2
"Sonchus_asper","HU56",1,1
"Sonchus_asper","HY20",1,10
"Sonchus_asper","HY40",1,11
"Sonchus_asper","HY50",1,13
"Sonchus_asper","J05",1,14
"Sonchus_asper","J06",1,13
"Sonchus_asper","J08",1,7
"Sonchus_asper","J14",1,15
"Sonchus_asper","J16",1,8
"Sonchus_asper","J17",1,10
"Sonchus_asper","J18",1,11
"Sonchus_asper","J19",1,11
"Sonchus_asper","J21",1,11
"Sonchus_asper","J25",1,5
"Sonchus_asper","J26",1,9
"Sonchus_asper","J27",1,15
"Sonchus_asper","J28",1,14
"Sonchus_asper","J29",1,8
"Sonchus_asper","J32",1,10
"Sonchus_asper","J37",1,24
"Sonchus_asper","J38",1,9
"Sonchus_asper","J39",1,14
"Sonchus_asper","J45",1,17
"Sonchus_asper","J46",1,9
"Sonchus_asper","J47",1,13
"Sonchus_asper","J48",1,12
"Sonchus_asper","J49",1,16
"Sonchus_asper","J53",1,12
"Sonchus_asper","J54",1,16
"Sonchus_asper","J55",1,18
"Sonchus_asper","J56",1,13
"Sonchus_asper","J57",1,17
"Sonchus_asper","J58",1,8
"Sonchus_asper","J65",1,11
"Sonchus_asper","J66",1,10
"Sonchus_asper","L74",1,3
"Sonchus_asper","M10",1,8
"Sonchus_asper","M20",1,14
"Sonchus_asper","M36",1,4
"Sonchus_asper","N05",1,4
"Sonchus_asper","N23",1,9
"Sonchus_asper","N26",1,9
"Sonchus_asper","N32",1,9
"Sonchus_asper","N36",1,4
"Sonchus_asper","N37",1,6
"Sonchus_asper","N38",1,7
"Sonchus_asper","N43",1,5
"Sonchus_asper","N63",1,6
"Sonchus_asper","N64",1,1
"Sonchus_asper","N71",1,3
"Sonchus_asper","N72",1,4
"Sonchus_asper","N82",1,4
"Sonchus_asper","N83",1,4
"Sonchus_asper","N84",1,2
"Sonchus_asper","N91",1,6
"Sonchus_asper","N93",1,5
"Sonchus_asper","NB03",1,6
"Sonchus_asper","NB13",1,4
"Sonchus_asper","NB14",1,2
"Sonchus_asper","NB31",1,1
"Sonchus_asper","NB43",1,13
"Sonchus_asper","NB56",1,9
"Sonchus_asper","NC13",1,12
"Sonchus_asper","NC22",1,5
"Sonchus_asper","NC36",1,7
"Sonchus_asper","NC40",1,8
"Sonchus_asper","NC50",1,8
"Sonchus_asper","NC56",1,4
"Sonchus_asper","NC86",1,5
"Sonchus_asper","NC94",1,1
"Sonchus_asper","NC96",1,6
"Sonchus_asper","ND01",1,6
"Sonchus_asper","ND02",1,2
"Sonchus_asper","ND04",1,2
"Sonchus_asper","ND05",1,1
"Sonchus_asper","ND06",1,7
"Sonchus_asper","ND12",1,6
"Sonchus_asper","ND13",1,6
"Sonchus_asper","ND14",1,1
"Sonchus_asper","ND16",1,6
"Sonchus_asper","ND17",1,2
"Sonchus_asper","ND23",1,9
"Sonchus_asper","ND24",1,4
"Sonchus_asper","ND25",1,2
"Sonchus_asper","ND26",1,5
"Sonchus_asper","ND27",1,5
"Sonchus_asper","ND34",1,6
"Sonchus_asper","ND35",1,8
"Sonchus_asper","ND36",1,5
"Sonchus_asper","ND37",1,4
"Sonchus_asper","ND39",1,9
"Sonchus_asper","ND47",1,1
"Sonchus_asper","NF60",1,7
"Sonchus_asper","NF70",1,6
"Sonchus_asper","NF71",1,15
"Sonchus_asper","NF73",1,5
"Sonchus_asper","NF75",1,5
"Sonchus_asper","NF76",1,10
"Sonchus_asper","NF77",1,5
"Sonchus_asper","NF84",1,4
"Sonchus_asper","NF85",1,6
"Sonchus_asper","NF87",1,12
"Sonchus_asper","NF97",1,2
"Sonchus_asper","NF98",1,5
"Sonchus_asper","NF99",1,2
"Sonchus_asper","NG08",1,3
"Sonchus_asper","NG19",1,9
"Sonchus_asper","NG20",1,8
"Sonchus_asper","NG33",1,14
"Sonchus_asper","NG43",1,5
"Sonchus_asper","NG50",1,4
"Sonchus_asper","NG51",1,14
"Sonchus_asper","NG52",1,7
"Sonchus_asper","NG53",1,13
"Sonchus_asper","NG55",1,8
"Sonchus_asper","NG56",1,5
"Sonchus_asper","NG60",1,10
"Sonchus_asper","NG62",1,15
"Sonchus_asper","NG71",1,5
"Sonchus_asper","NG72",1,9
"Sonchus_asper","NH20",1,2
"Sonchus_asper","NH21",1,1
"Sonchus_asper","NH22",1,1
"Sonchus_asper","NH23",1,2
"Sonchus_asper","NH30",1,4
"Sonchus_asper","NH32",1,1
"Sonchus_asper","NH33",1,2
"Sonchus_asper","NH34",1,2
"Sonchus_asper","NH37",1,3
"Sonchus_asper","NH40",1,2
"Sonchus_asper","NH41",1,7
"Sonchus_asper","NH42",1,4
"Sonchus_asper","NH43",1,2
"Sonchus_asper","NH44",1,1
"Sonchus_asper","NH46",1,6
"Sonchus_asper","NH52",1,6
"Sonchus_asper","NH53",1,5
"Sonchus_asper","NH54",1,12
"Sonchus_asper","NH59",1,9
"Sonchus_asper","NH63",1,3
"Sonchus_asper","NH64",1,13
"Sonchus_asper","NH65",1,10
"Sonchus_asper","NH67",1,4
"Sonchus_asper","NH70",1,3
"Sonchus_asper","NH73",1,2
"Sonchus_asper","NH74",1,9
"Sonchus_asper","NH75",1,12
"Sonchus_asper","NH78",1,20
"Sonchus_asper","NH79",1,11
"Sonchus_asper","NH80",1,6
"Sonchus_asper","NH85",1,8
"Sonchus_asper","NH88",1,6
"Sonchus_asper","NH89",1,7
"Sonchus_asper","NH91",1,9
"Sonchus_asper","NH92",1,11
"Sonchus_asper","NJ02",1,13
"Sonchus_asper","NJ23",1,3
"Sonchus_asper","NJ24",1,18
"Sonchus_asper","NJ33",1,4
"Sonchus_asper","NJ34",1,9
"Sonchus_asper","NJ35",1,21
"Sonchus_asper","NJ36",1,14
"Sonchus_asper","NJ43",1,3
"Sonchus_asper","NJ44",1,5
"Sonchus_asper","NJ45",1,8
"Sonchus_asper","NJ46",1,10
"Sonchus_asper","NJ53",1,3
"Sonchus_asper","NJ54",1,2
"Sonchus_asper","NJ55",1,3
"Sonchus_asper","NJ56",1,6
"Sonchus_asper","NJ66",1,9
"Sonchus_asper","NJ73",1,6
"Sonchus_asper","NJ75",1,7
"Sonchus_asper","NJ76",1,12
"Sonchus_asper","NJ84",1,7
"Sonchus_asper","NJ85",1,2
"Sonchus_asper","NJ86",1,7
"Sonchus_asper","NJ94",1,7
"Sonchus_asper","NK05",1,4
"Sonchus_asper","NK14",1,4
"Sonchus_asper","NL69",1,6
"Sonchus_asper","NL93",1,3
"Sonchus_asper","NM32",1,5
"Sonchus_asper","NM35",1,5
"Sonchus_asper","NM38",1,1
"Sonchus_asper","NM46",1,8
"Sonchus_asper","NM47",1,4
"Sonchus_asper","NM48",1,13
"Sonchus_asper","NM56",1,8
"Sonchus_asper","NM57",1,2
"Sonchus_asper","NM67",1,4
"Sonchus_asper","NM70",1,7
"Sonchus_asper","NM71",1,18
"Sonchus_asper","NM73",1,7
"Sonchus_asper","NM75",1,1
"Sonchus_asper","NM80",1,7
"Sonchus_asper","NM83",1,10
"Sonchus_asper","NM84",1,7
"Sonchus_asper","NM90",1,4
"Sonchus_asper","NM92",1,1
"Sonchus_asper","NM94",1,10
"Sonchus_asper","NM97",1,1
"Sonchus_asper","NN04",1,2
"Sonchus_asper","NN05",1,7
"Sonchus_asper","NN06",1,9
"Sonchus_asper","NN07",1,8
"Sonchus_asper","NN30",1,6
"Sonchus_asper","NN53",1,1
"Sonchus_asper","NN72",1,4
"Sonchus_asper","NN73",1,2
"Sonchus_asper","NN79",1,4
"Sonchus_asper","NN90",1,6
"Sonchus_asper","NN91",1,16
"Sonchus_asper","NN92",1,4
"Sonchus_asper","NN95",1,10
"Sonchus_asper","NO00",1,10
"Sonchus_asper","NO01",1,7
"Sonchus_asper","NO04",1,9
"Sonchus_asper","NO12",1,14
"Sonchus_asper","NO13",1,11
"Sonchus_asper","NO14",1,11
"Sonchus_asper","NO21",1,10
"Sonchus_asper","NO22",1,10
"Sonchus_asper","NO23",1,11
"Sonchus_asper","NO31",1,12
"Sonchus_asper","NO32",1,12
"Sonchus_asper","NO33",1,13
"Sonchus_asper","NO35",1,5
"Sonchus_asper","NO42",1,13
"Sonchus_asper","NO43",1,7
"Sonchus_asper","NO45",1,5
"Sonchus_asper","NO53",1,9
"Sonchus_asper","NO55",1,8
"Sonchus_asper","NO60",1,2
"Sonchus_asper","NO61",1,1
"Sonchus_asper","NO63",1,3
"Sonchus_asper","NO65",1,8
"Sonchus_asper","NO66",1,6
"Sonchus_asper","NO69",1,7
"Sonchus_asper","NO75",1,5
"Sonchus_asper","NO76",1,9
"Sonchus_asper","NR24",1,2
"Sonchus_asper","NR34",1,7
"Sonchus_asper","NR39",1,11
"Sonchus_asper","NR46",1,7
"Sonchus_asper","NR49",1,3
"Sonchus_asper","NR64",1,8
"Sonchus_asper","NR65",1,4
"Sonchus_asper","NR68",1,5
"Sonchus_asper","NR75",1,6
"Sonchus_asper","NR78",1,4
"Sonchus_asper","NR79",1,6
"Sonchus_asper","NR82",1,2
"Sonchus_asper","NR83",1,9
"Sonchus_asper","NR84",1,11
"Sonchus_asper","NR92",1,14
"Sonchus_asper","NR93",1,8
"Sonchus_asper","NR95",1,7
"Sonchus_asper","NR96",1,4
"Sonchus_asper","NS02",1,15
"Sonchus_asper","NS03",1,12
"Sonchus_asper","NS05",1,10
"Sonchus_asper","NS06",1,23
"Sonchus_asper","NS07",1,5
"Sonchus_asper","NS15",1,15
"Sonchus_asper","NS16",1,12
"Sonchus_asper","NS17",1,4
"Sonchus_asper","NS25",1,9
"Sonchus_asper","NS27",1,12
"Sonchus_asper","NS28",1,21
"Sonchus_asper","NS29",1,8
"Sonchus_asper","NS31",1,8
"Sonchus_asper","NS35",1,14
"Sonchus_asper","NS36",1,13
"Sonchus_asper","NS37",1,21
"Sonchus_asper","NS38",1,15
"Sonchus_asper","NS39",1,5
"Sonchus_asper","NS46",1,20
"Sonchus_asper","NS47",1,16
"Sonchus_asper","NS49",1,5
"Sonchus_asper","NS55",1,17
"Sonchus_asper","NS56",1,25
"Sonchus_asper","NS57",1,19
"Sonchus_asper","NS65",1,20
"Sonchus_asper","NS66",1,25
"Sonchus_asper","NS67",1,20
"Sonchus_asper","NS69",1,11
"Sonchus_asper","NS76",1,14
"Sonchus_asper","NS89",1,22
"Sonchus_asper","NS93",1,10
"Sonchus_asper","NS96",1,25
"Sonchus_asper","NS97",1,25
"Sonchus_asper","NS98",1,17
"Sonchus_asper","NS99",1,20
"Sonchus_asper","NT03",1,12
"Sonchus_asper","NT05",1,6
"Sonchus_asper","NT06",1,17
"Sonchus_asper","NT07",1,25
"Sonchus_asper","NT08",1,15
"Sonchus_asper","NT09",1,10
"Sonchus_asper","NT13",1,9
"Sonchus_asper","NT14",1,11
"Sonchus_asper","NT15",1,12
"Sonchus_asper","NT16",1,15
"Sonchus_asper","NT17",1,25
"Sonchus_asper","NT19",1,11
"Sonchus_asper","NT23",1,12
"Sonchus_asper","NT24",1,13
"Sonchus_asper","NT25",1,16
"Sonchus_asper","NT26",1,19
"Sonchus_asper","NT27",1,20
"Sonchus_asper","NT28",1,7
"Sonchus_asper","NT34",1,4
"Sonchus_asper","NT36",1,24
"Sonchus_asper","NT37",1,12
"Sonchus_asper","NT44",1,13
"Sonchus_asper","NT45",1,17
"Sonchus_asper","NT46",1,25
"Sonchus_asper","NT47",1,21
"Sonchus_asper","NT48",1,6
"Sonchus_asper","NT50",1,9
"Sonchus_asper","NT51",1,15
"Sonchus_asper","NT52",1,20
"Sonchus_asper","NT53",1,20
"Sonchus_asper","NT54",1,14
"Sonchus_asper","NT56",1,16
"Sonchus_asper","NT57",1,24
"Sonchus_asper","NT58",1,18
"Sonchus_asper","NT62",1,18
"Sonchus_asper","NT63",1,22
"Sonchus_asper","NT64",1,14
"Sonchus_asper","NT65",1,4
"Sonchus_asper","NT66",1,10
"Sonchus_asper","NT67",1,23
"Sonchus_asper","NT68",1,6
"Sonchus_asper","NT70",1,8
"Sonchus_asper","NT73",1,22
"Sonchus_asper","NT77",1,15
"Sonchus_asper","NT82",1,11
"Sonchus_asper","NT84",1,19
"Sonchus_asper","NT85",1,21
"Sonchus_asper","NT87",1,4
"Sonchus_asper","NT93",1,20
"Sonchus_asper","NT94",1,18
"Sonchus_asper","NT95",1,17
"Sonchus_asper","NT96",1,10
"Sonchus_asper","NU02",1,14
"Sonchus_asper","NU03",1,16
"Sonchus_asper","NU10",1,15
"Sonchus_asper","NU11",1,16
"Sonchus_asper","NU13",1,15
"Sonchus_asper","NU14",1,3
"Sonchus_asper","NU21",1,17
"Sonchus_asper","NU22",1,11
"Sonchus_asper","NU23",1,5
"Sonchus_asper","NW95",1,2
"Sonchus_asper","NX04",1,6
"Sonchus_asper","NX06",1,10
"Sonchus_asper","NX08",1,4
"Sonchus_asper","NX25",1,8
"Sonchus_asper","NX33",1,1
"Sonchus_asper","NX38",1,5
"Sonchus_asper","NX40",1,9
"Sonchus_asper","NX45",1,13
"Sonchus_asper","NX47",1,3
"Sonchus_asper","NX48",1,2
"Sonchus_asper","NX54",1,3
"Sonchus_asper","NX55",1,15
"Sonchus_asper","NX57",1,3
"Sonchus_asper","NX58",1,5
"Sonchus_asper","NX64",1,13
"Sonchus_asper","NX78",1,6
"Sonchus_asper","NX85",1,13
"Sonchus_asper","NX90",1,3
"Sonchus_asper","NX91",1,12
"Sonchus_asper","NX92",1,7
"Sonchus_asper","NX93",1,1
"Sonchus_asper","NX97",1,19
"Sonchus_asper","NY00",1,22
"Sonchus_asper","NY01",1,19
"Sonchus_asper","NY02",1,25
"Sonchus_asper","NY03",1,21
"Sonchus_asper","NY04",1,7
"Sonchus_asper","NY05",1,1
"Sonchus_asper","NY08",1,6
"Sonchus_asper","NY10",1,11
"Sonchus_asper","NY11",1,5
"Sonchus_asper","NY12",1,16
"Sonchus_asper","NY13",1,24
"Sonchus_asper","NY14",1,25
"Sonchus_asper","NY15",1,21
"Sonchus_asper","NY16",1,8
"Sonchus_asper","NY20",1,4
"Sonchus_asper","NY21",1,4
"Sonchus_asper","NY22",1,16
"Sonchus_asper","NY23",1,18
"Sonchus_asper","NY24",1,24
"Sonchus_asper","NY25",1,25
"Sonchus_asper","NY26",1,10
"Sonchus_asper","NY30",1,18
"Sonchus_asper","NY31",1,8
"Sonchus_asper","NY32",1,16
"Sonchus_asper","NY33",1,17
"Sonchus_asper","NY34",1,25
"Sonchus_asper","NY35",1,25
"Sonchus_asper","NY36",1,21
"Sonchus_asper","NY37",1,8
"Sonchus_asper","NY39",1,2
"Sonchus_asper","NY40",1,9
"Sonchus_asper","NY41",1,10
"Sonchus_asper","NY42",1,24
"Sonchus_asper","NY43",1,24
"Sonchus_asper","NY44",1,24
"Sonchus_asper","NY45",1,25
"Sonchus_asper","NY46",1,25
"Sonchus_asper","NY47",1,23
"Sonchus_asper","NY48",1,6
"Sonchus_asper","NY50",1,11
"Sonchus_asper","NY51",1,21
"Sonchus_asper","NY52",1,25
"Sonchus_asper","NY53",1,23
"Sonchus_asper","NY54",1,23
"Sonchus_asper","NY55",1,23
"Sonchus_asper","NY56",1,25
"Sonchus_asper","NY57",1,22
"Sonchus_asper","NY58",1,15
"Sonchus_asper","NY60",1,15
"Sonchus_asper","NY61",1,20
"Sonchus_asper","NY62",1,23
"Sonchus_asper","NY63",1,11
"Sonchus_asper","NY64",1,6
"Sonchus_asper","NY65",1,9
"Sonchus_asper","NY66",1,19
"Sonchus_asper","NY67",1,16
"Sonchus_asper","NY70",1,18
"Sonchus_asper","NY71",1,20
"Sonchus_asper","NY72",1,7
"Sonchus_asper","NY74",1,13
"Sonchus_asper","NY76",1,13
"Sonchus_asper","NY81",1,14
"Sonchus_asper","NY82",1,4
"Sonchus_asper","NY83",1,4
"Sonchus_asper","NY84",1,4
"Sonchus_asper","NY90",1,1
"Sonchus_asper","NY92",1,10
"Sonchus_asper","NY93",1,6
